naics,kind_of_business,year,month,period,sales_musd,seasonally_adjusted
4421,Furniture stores,2020,7,2020-07,5780.0,False
4421,Furniture stores,2020,8,2020-08,5831.0,False
4421,Furniture stores,2020,9,2020-09,6039.0,False
4421,Furniture stores,2020,10,2020-10,5934.0,False
4421,Furniture stores,2020,11,2020-11,5794.0,False
4421,Furniture stores,2020,12,2020-12,6011.0,False
4421,Furniture stores,2021,1,2021-01,6013.0,False
4421,Furniture stores,2021,2,2021-02,5673.0,False
4421,Furniture stores,2021,3,2021-03,7127.0,False
4421,Furniture stores,2021,4,2021-04,6744.0,False
4421,Furniture stores,2021,5,2021-05,6734.0,False
4421,Furniture stores,2021,6,2021-06,6382.0,False
4421,Furniture stores,2021,7,2021-07,6585.0,False
4421,Furniture stores,2021,8,2021-08,6556.0,False
4421,Furniture stores,2021,9,2021-09,6608.0,False
4421,Furniture stores,2021,10,2021-10,6634.0,False
4421,Furniture stores,2021,11,2021-11,6679.0,False
4421,Furniture stores,2021,12,2021-12,6474.0,False
4421,Furniture stores,2022,1,2022-01,5558.0,False
4421,Furniture stores,2022,2,2022-02,6000.0,False
4421,Furniture stores,2022,3,2022-03,6992.0,False
4421,Furniture stores,2022,4,2022-04,6710.0,False
4421,Furniture stores,2022,5,2022-05,6736.0,False
4421,Furniture stores,2022,6,2022-06,6654.0,False
4421,Furniture stores,2022,7,2022-07,6629.0,False
4421,Furniture stores,2022,8,2022-08,6737.0,False
4421,Furniture stores,2022,9,2022-09,6687.0,False
4421,Furniture stores,2022,10,2022-10,6588.0,False
4421,Furniture stores,2022,11,2022-11,6777.0,False
4421,Furniture stores,2022,12,2022-12,6572.0,False
4421,Furniture stores,2023,1,2023-01,6074.0,False
4421,Furniture stores,2023,2,2023-02,5895.0,False
4421,Furniture stores,2023,3,2023-03,6675.0,False
4421,Furniture stores,2023,4,2023-04,5797.0,False
4421,Furniture stores,2023,5,2023-05,6106.0,False
4421,Furniture stores,2023,6,2023-06,6352.0,False
4421,Furniture stores,2023,7,2023-07,6189.0,False
4421,Furniture stores,2023,8,2023-08,6432.0,False
4421,Furniture stores,2023,9,2023-09,6378.0,False
4421,Furniture stores,2023,10,2023-10,5667.0,False
4421,Furniture stores,2023,11,2023-11,6448.0,False
4421,Furniture stores,2023,12,2023-12,6146.0,False
4421,Furniture stores,2024,1,2024-01,5507.0,False
4421,Furniture stores,2024,2,2024-02,5620.0,False
4421,Furniture stores,2024,3,2024-03,5906.0,False
4421,Furniture stores,2024,4,2024-04,5480.0,False
4421,Furniture stores,2024,5,2024-05,5918.0,False
4421,Furniture stores,2024,6,2024-06,5797.0,False
4421,Furniture stores,2024,7,2024-07,6065.0,False
4421,Furniture stores,2024,8,2024-08,6239.0,False
4421,Furniture stores,2024,9,2024-09,6006.0,False
4421,Furniture stores,2024,10,2024-10,5942.0,False
4421,Furniture stores,2024,11,2024-11,6628.0,False
4421,Furniture stores,2024,12,2024-12,6674.0,False
4421,Furniture stores,2025,1,2025-01,5664.0,False
4421,Furniture stores,2025,2,2025-02,5802.0,False
4421,Furniture stores,2025,3,2025-03,6352.0,False
4421,Furniture stores,2025,4,2025-04,6076.0,False
4421,Furniture stores,2025,5,2025-05,6362.0,False
4421,Furniture stores,2025,6,2025-06,5903.0,False
4421,Furniture stores,2025,7,2025-07,6363.0,False
4421,Furniture stores,2025,8,2025-08,6207.0,False
4421,Furniture stores,2025,9,2025-09,5731.0,False
4421,Furniture stores,2025,10,2025-10,5780.0,False
4421,Furniture stores,2025,11,2025-11,6119.0,False
4421,Furniture stores,2025,12,2025-12,5842.0,False
4421,Furniture stores,2026,1,2026-01,5387.0,False
4421,Furniture stores,2026,2,2026-02,5556.0,False
4421,Furniture stores,2026,3,2026-03,6281.0,False
4421,Furniture stores,2026,4,2026-04,5678.0,False
4421,Furniture stores,2026,5,2026-05,6240.0,False
4421,Furniture stores,2026,6,2026-06,5943.0,False
