keyword,batch,is_anchor,date,timestamp,raw_index,anchor_scaled
dining table,0,True,"Nov 20 – 26, 2022",1668902400,34,1.1752
custom dining table,0,False,"Nov 20 – 26, 2022",1668902400,0,0.0
solid wood dining table,0,False,"Nov 20 – 26, 2022",1668902400,1,0.0346
walnut dining table,0,False,"Nov 20 – 26, 2022",1668902400,0,0.0
live edge dining table,0,False,"Nov 20 – 26, 2022",1668902400,0,0.0
dining table,0,True,"Nov 27 – Dec 3, 2022",1669507200,26,0.8987
custom dining table,0,False,"Nov 27 – Dec 3, 2022",1669507200,0,0.0
solid wood dining table,0,False,"Nov 27 – Dec 3, 2022",1669507200,0,0.0
walnut dining table,0,False,"Nov 27 – Dec 3, 2022",1669507200,0,0.0
live edge dining table,0,False,"Nov 27 – Dec 3, 2022",1669507200,0,0.0
dining table,0,True,"Dec 4 – 10, 2022",1670112000,23,0.795
custom dining table,0,False,"Dec 4 – 10, 2022",1670112000,0,0.0
solid wood dining table,0,False,"Dec 4 – 10, 2022",1670112000,0,0.0
walnut dining table,0,False,"Dec 4 – 10, 2022",1670112000,0,0.0
live edge dining table,0,False,"Dec 4 – 10, 2022",1670112000,0,0.0
dining table,0,True,"Dec 11 – 17, 2022",1670716800,23,0.795
custom dining table,0,False,"Dec 11 – 17, 2022",1670716800,0,0.0
solid wood dining table,0,False,"Dec 11 – 17, 2022",1670716800,0,0.0
walnut dining table,0,False,"Dec 11 – 17, 2022",1670716800,0,0.0
live edge dining table,0,False,"Dec 11 – 17, 2022",1670716800,0,0.0
dining table,0,True,"Dec 18 – 24, 2022",1671321600,21,0.7259
custom dining table,0,False,"Dec 18 – 24, 2022",1671321600,0,0.0
solid wood dining table,0,False,"Dec 18 – 24, 2022",1671321600,0,0.0
walnut dining table,0,False,"Dec 18 – 24, 2022",1671321600,0,0.0
live edge dining table,0,False,"Dec 18 – 24, 2022",1671321600,0,0.0
dining table,0,True,"Dec 25 – 31, 2022",1671926400,28,0.9678
custom dining table,0,False,"Dec 25 – 31, 2022",1671926400,0,0.0
solid wood dining table,0,False,"Dec 25 – 31, 2022",1671926400,0,0.0
walnut dining table,0,False,"Dec 25 – 31, 2022",1671926400,0,0.0
live edge dining table,0,False,"Dec 25 – 31, 2022",1671926400,0,0.0
dining table,0,True,"Jan 1 – 7, 2023",1672531200,29,1.0024
custom dining table,0,False,"Jan 1 – 7, 2023",1672531200,0,0.0
solid wood dining table,0,False,"Jan 1 – 7, 2023",1672531200,0,0.0
walnut dining table,0,False,"Jan 1 – 7, 2023",1672531200,0,0.0
live edge dining table,0,False,"Jan 1 – 7, 2023",1672531200,0,0.0
dining table,0,True,"Jan 8 – 14, 2023",1673136000,26,0.8987
custom dining table,0,False,"Jan 8 – 14, 2023",1673136000,0,0.0
solid wood dining table,0,False,"Jan 8 – 14, 2023",1673136000,0,0.0
walnut dining table,0,False,"Jan 8 – 14, 2023",1673136000,0,0.0
live edge dining table,0,False,"Jan 8 – 14, 2023",1673136000,0,0.0
dining table,0,True,"Jan 15 – 21, 2023",1673740800,25,0.8641
custom dining table,0,False,"Jan 15 – 21, 2023",1673740800,0,0.0
